ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.640055343195823,315.94758409890426,16534.13874701583,8.580094126313728,351.64024087966965,250.17813664625317,17.360774891003537,57.196003890967255,0.6010469064271122,0
5.896657256798067,170.00442481206917,22621.971759615597,,,569.3189812305606,6.695116963224297,77.44561106216509,3.991628488736473,0
7.596592892864517,229.84418547473427,24673.35258681832,1.2022329371781684,186.11875289819858,493.5075137495633,16.301123366031444,107.55888678189987,9.797601227119042,0
7.170910883284678,150.111944859343,12739.059951195197,2.916949216277591,,461.92440946371744,8.916202125807363,,6.5324175561891415,0
7.828582424881322,201.86842528916443,20291.84604491385,12.920564310441012,276.68286573651795,61.09252268965969,11.050565296511001,29.1713016045345,2.891107382986574,0
6.487296824396159,152.02004407049083,3747.0434506957845,3.858373719768892,442.4362794707042,758.3215287927928,24.809708905942514,75.08000845251605,4.849024268862682,0
7.190247629292057,329.6056247308841,21693.710273364777,8.832523093410067,399.4077837620207,315.85919937696667,12.73369195170595,,5.455173814887367,0
7.750708472760804,229.09585202743702,26097.19393566949,4.939187135002462,392.7594393896794,757.7719133908436,10.299129478528863,37.815229672110114,1.2632235185342773,0
6.628784152335714,182.55766975164624,17759.450984952997,7.239018217802693,198.12905212913492,232.6137779023026,,70.74311654572556,6.73925173806921,0
7.548130285068893,295.48948574851016,34532.21596912084,5.100237393179218,265.0422773477222,328.13982621651945,9.261614985788116,64.34161417419664,3.6651517463581187,0
6.205688870720018,26.350767216367075,12950.092420511597,8.684623463858934,362.6401328259826,119.57259262355552,11.762904279051615,72.3970739818766,3.818638310784279,0
6.564335384121914,38.871792410776834,21739.52332242609,7.410322351950097,254.60160175339044,504.3187463914046,20.245260839930836,74.85630382884429,4.047569318867711,1
6.541914527202005,263.6670924175819,19713.402026672356,5.655130679067299,296.5960271638682,284.81147687831515,14.213837826539796,98.49929965157311,6.28908027861579,0
5.564992425293152,204.83747584938945,19197.618660452732,3.849483640957869,382.9630431035939,289.04997688524685,6.192014774367354,72.11958216002027,2.489635683597184,0
7.5843669769426985,220.03570402086086,19085.42265596202,7.803322592477533,288.14727825584373,244.1228674238404,16.719948071613096,101.93148893030119,0.5860599904310955,0
6.436717191756731,93.8883117345161,20856.840240075773,3.36184360287223,357.12715069224305,566.6032594106795,12.017670589767455,67.05860853033793,4.645910585800089,0
7.014992942473225,198.14130313197072,26783.669947709597,8.282443126362516,500.0,556.7195477351321,21.699257432651226,61.24658065063417,0.1,0
7.576895990687091,360.2807528321074,31021.889890197956,14.8794547271107,309.3769441215603,721.8050836618179,10.969065261829332,53.270425424034855,3.39779280972892,0
7.535837411235933,265.935969583669,19981.99804396674,11.050510153786036,471.52053716630473,347.144006839054,19.256129868629632,24.572824271996176,,0
7.798462130767343,213.57652361142496,26522.528577373065,9.155043660682487,397.124408076883,482.82290565702004,22.878490161828573,76.894535298146,5.158187807017477,0
,164.87568719160498,14385.86442986574,6.743178106776557,153.930960781588,256.5997203897073,9.745283880942146,121.35000721179607,6.0847121314505515,0
6.492042025547016,168.43417185044848,26127.643621809864,1.1837421189894242,197.7435564883771,399.74414658970227,13.033934896209036,81.45588693214653,5.240702730405658,1
6.9043381469123215,29.664168863998583,13904.067809384078,3.033140812299447,229.96849403161244,372.17320300782336,15.943126370722252,87.16868385404199,8.820668977566816,1
4.975198679250364,220.61123367369285,28725.279488705055,10.84837856830814,227.419809968066,519.6674936243131,9.713271237229128,59.674216874638624,2.8235207446863697,0
5.263465033092295,267.6386486785483,37685.12701914592,4.630731759625661,319.1652304671823,602.5532709627287,15.351474733539153,63.89166521815823,4.796263354016647,0
5.412760465174717,73.95045382635078,19023.328896228864,4.9022437055078605,403.7572857698187,598.660003624725,12.875398562470039,94.61603720833156,3.1237590575746994,0
5.803303806878222,147.08664861545472,2459.652073540732,6.503048572947936,480.6190100045667,323.57815916735836,12.774662142033174,120.21734100724551,5.913602539829742,1
,107.40282942132623,15615.416534041417,3.8138612234603357,366.98101064700984,599.7701856934499,14.244691963540557,107.19869839492048,3.876850247899008,0
5.913425133567927,122.77190441529892,29855.001074314427,3.319693796345091,276.5184532736148,443.38722943383044,14.356323577892821,90.13111574320055,7.437689758888091,0
,204.27853014575203,24424.61429620196,6.8485777816557345,80.13105076441508,401.31046561544775,14.8194038453802,70.87876448476273,2.938368089196047,1
8.559073957343278,33.24782760092205,21991.308789400235,4.325411635983891,338.47074905008054,343.72327697716224,11.005868272716079,75.24297285668308,6.814253051433969,0
6.572483234726289,249.1416350685651,28069.346847638713,4.776944260663315,333.09242324339897,366.0096308457672,11.224141378251232,51.16231701429364,5.186279061087942,0
7.885018682160504,260.3084055946946,23875.627513987376,4.656426921558982,351.95145042467493,711.3470769294349,13.407062055875848,33.79581196743357,3.9350778618260387,1
5.879658783988147,179.911792957047,29741.801499609093,8.567080641503406,500.0,496.11161497410353,13.776211793821025,41.83004105600148,5.084884675719849,0
6.753474930558844,10.0,27355.389413175886,6.303622928513928,478.87158554316864,476.19177712518075,11.805753300266916,71.24500086304843,4.522528775058385,0
5.8599735341073025,120.28650991980884,32173.603621895672,6.464284096318439,424.2073101899983,410.662971219458,15.61969821043009,62.70019346433307,4.71190936050362,0
6.593160308919325,298.6321547282157,22870.368671250035,8.790837691926649,214.55074439140805,800.0,4.926191256624016,33.26395738200789,3.586257853811218,1
8.008369764948874,10.0,27242.075211951636,6.57388117530118,268.4406300963908,645.7515733269637,10.347668705455241,69.06691552375659,2.596822984890017,0
4.927215492169182,172.19812702451847,17542.983415313716,6.165238694628481,318.61864716857974,341.8406827801811,12.600360868985728,62.03924188835138,3.3298577600749386,0
7.521308372255029,105.59993772261927,15188.313507527953,8.411351066710512,236.95114511875755,408.95774179430634,9.719424064846976,40.67877861789799,0.6337100441035548,1
7.285282722798733,264.36562412678694,33654.14112335179,9.004593530672892,390.05574299821416,417.86331849436345,22.145990074044455,60.74552473449823,5.683896665065252,0
6.287020053163847,145.9908838285231,21729.637410581505,,372.82906190588454,471.8807967423899,14.094309233624758,61.97617498209139,1.5296720556490406,0
5.264730574733854,232.31632165884892,26439.04452689903,7.241823326861565,199.4030648334369,344.8161011052847,14.883848391129517,54.58407150188833,3.5647058895286006,0
7.086555409256643,245.23683353352743,20989.920115291123,4.654629310800016,473.6180050915349,515.8224785042545,11.583846460172696,93.16675411939849,5.296090082962066,1
6.3646087491234375,346.89806717840156,15307.874792640287,4.417950870506424,342.27724005706324,667.8132198058972,13.921105398135195,22.4274609476672,5.6787934341998225,0
7.279211453625645,183.76464450597038,,9.307442505900422,122.51146239092984,252.95578364937552,7.9237326784863304,20.35502523222572,0.4506961263255227,1
7.0262225746281315,230.0835495698089,31487.952142141716,8.334826187633865,323.83885699860366,280.77798943618996,13.150914819524633,70.08214461122729,,0
8.922134669585098,81.19556166980513,24441.92059423539,8.365895315249729,363.7447747107486,377.52621670540395,9.31495785702122,72.40317973480765,4.919489398897644,0
6.712773247032371,295.2330850634995,6308.214722156326,7.842563046176567,446.73508337228884,384.48066598382553,12.612982076219188,80.10537840047434,4.104032218524654,1
5.771803008853762,139.15929215429082,18278.04434739076,7.138609827444861,289.50283162480605,749.7698812118896,1.2004171684875136,56.52566229302265,6.68814991534709,0
7.215130761947579,155.13966687298034,34258.35034163769,,429.35259209366484,600.2563830022258,8.359983957782372,47.05190487269171,2.356386200170795,0
7.263996020766118,198.22017641206315,18289.62510520035,9.805326283068352,352.4570384124259,591.6483528177396,21.319632022571668,69.81709668262631,0.1,1
8.631025090288524,74.96925237281204,5596.170466126556,9.733684015571942,172.19344691549048,410.34514597298994,18.15198874553771,58.96054661630009,5.620652033537042,0
8.002133495097494,218.30160231431503,35144.39108338035,6.69766625216204,160.17998718209836,407.0529889819779,,108.77678511639236,2.925827760763025,0
7.428245270979411,277.39730183400087,25459.140078502343,11.160978189726514,464.70718441792184,232.2441879351902,20.938606348354618,61.8943187518702,0.482918804828004,0
8.755963469463474,223.43470587978334,19439.897129497596,7.685382045196963,473.5181014058123,567.2610342071725,17.364937120822386,68.67037120707305,3.6829752188670524,0
5.573484334812579,72.88819486570199,17028.65811134345,8.897128577697396,368.74910764856673,523.6581907213179,11.735656573104325,131.88545348994856,6.461115951863403,0
6.232298160700303,190.09525645362723,28658.815438333884,7.846263672504639,500.0,642.8996047017425,8.813745268671887,65.13099433173282,1.4734947643746037,0
5.888108870313371,259.36231223835927,15664.13279819046,7.741020122452523,456.7931818849928,418.3755429965749,19.733723027248484,83.90392162997726,8.671991907894535,0
6.532228236213078,49.760898722727376,29186.051396127907,4.792744029249041,412.03544753756654,428.73312806994045,14.322839871936953,86.15773583465882,2.324236810926676,0
5.347976622932429,114.01871889458289,24337.562285794047,9.104052515034478,220.64262135195938,475.5068292840954,26.470114081909536,88.28504109295537,4.1740217082515,0
7.7621811361772854,270.1234883265216,21957.4554038988,15.0,500.0,583.7846363260643,12.174510119946229,77.2371816352813,1.5617351643047832,1
6.733332763481472,221.60763473578294,21164.11844268476,5.87561477562975,394.35617186499275,229.46765668537816,23.8644792739024,74.84601986026274,4.083220697392028,1
5.2350324465968106,232.95772657014032,18600.255706286574,7.212984146274844,283.6993470466054,560.4084200607562,13.216041046521223,72.5083572459279,3.732504356482646,0
5.7813051025509505,348.75958460986493,28365.120961674125,5.661384206958212,249.80759936336423,446.92566567407545,20.6802429862935,55.60015244415567,1.0210121953378257,0
7.376216616940234,237.4842222804962,13077.257343185327,5.535940295314196,360.81405378166284,291.20440980694553,22.483458686162272,78.13797007098171,9.65165393790182,1
8.005751881473257,252.63104083465436,,,129.47290981938542,137.30913710189003,8.885250359096439,120.7161459356148,3.0093256619626105,1
9.396077070030143,400.0,24915.520983139795,4.981086946817606,413.96079304234354,429.528943218247,11.575009608545656,100.26704772408894,3.0110748853879428,0
10.496634959208794,182.89563535276073,25049.906624537183,5.577758579900916,215.57150223671678,667.1569474911105,,77.59795055561592,5.938071758707309,0
7.497291319931196,136.16937891052038,23841.929220094135,2.237521528806096,374.4729730589144,701.2027000112092,7.850277558708882,91.39574495264975,7.628509766696938,0
5.812554255961763,234.22371185977062,,4.727164826373258,267.40555951702083,503.30643160051443,17.33533425262475,48.270602281733694,6.252873736008606,1
4.44154446312243,235.1192823511116,17435.676973299618,1.8748003211399569,298.26975447303556,744.3008495763372,13.016858148754892,,1.5976397539468272,0
7.321253754812603,157.86276864430334,,8.895414097635786,239.1708152681922,443.55883755648824,14.261831615950681,93.69624610460139,4.427818018989326,0
6.024470685627609,117.40823843561219,19635.534985963674,15.0,310.6524682583038,592.9955327464172,16.7811956748664,107.1791798364548,0.23725503523001068,0
6.501571287784378,384.78755376720625,16103.091513478576,5.8999636190484335,500.0,382.3153666640359,4.713065831425427,50.72834569761555,5.803410162644713,0
6.26548384112823,226.14747763104182,17504.8695019568,1.9997262010292882,496.2071552458369,372.8101741073777,20.433830019785276,57.910292264421074,0.7296237229390758,0
6.831050936300338,141.41716948783395,36165.11759020665,9.6999989932892,372.5374745994548,348.37363246790454,12.254529183300413,124.53439484696341,2.393597352781526,0
8.279176276945172,273.27442418236785,6120.191343636538,4.819225123209529,326.9646881322057,140.9206579313531,16.662006531189288,72.40653124422431,3.9935969919373786,1
7.188458280934413,191.26838787509325,23998.30483436639,10.898040791660621,431.3041428831462,643.0638389920367,17.103564196142734,,4.890013122282024,0
6.809638195553574,179.7694842945735,6567.116579010262,6.153912856630166,465.59644729290676,353.7551341292976,20.853982803819203,75.17143293189481,3.4781307532093617,1
5.757215496609026,244.98182975315945,19134.133293416213,5.104552932751657,230.4217941350965,329.78418303672055,13.475713061084832,76.15450705813588,7.038167353465763,0
4.990380466354772,96.6494185414648,16530.9801187665,6.466127332762941,320.7073358841357,273.0042477580987,3.3818127047853466,,5.4464791643845585,0
6.416430509112003,228.21017631337378,3319.7736265609783,9.273330282808562,111.36501245183035,419.34608451955756,14.285638067267804,93.56387853775571,5.289449508128417,0
6.935460939018015,353.0363846185402,23112.300723470104,6.317738107733031,464.7722532313074,714.5238465839614,15.003534290808005,103.94443875759998,1.5411981960306727,0
9.12151589629586,237.29421297578486,16959.695502462433,5.509825891618884,500.0,764.0668276234076,8.828695704299413,44.12494424647832,7.398735795090806,0
7.1563294257674634,169.90303169732283,3206.349259510047,6.403505191063385,339.60991495477026,200.86996862968752,14.737453272164693,61.18873619448908,2.393869711442977,1
8.17928741322767,159.43157756574064,26716.544726194017,3.1844344464973453,74.99878501163803,396.83280060355764,12.19490782636854,92.87696310935551,7.475084865974188,0
6.400845281753018,167.17280213239127,31480.049423911478,8.19109480688194,403.06686198924376,294.84633448594525,7.286230253587448,66.7612840553918,8.044390113851144,0
5.578067480299571,179.68298575617752,31920.994738372574,1.6398202184652693,221.50930006211036,598.250661181728,17.357424475046418,57.665363286669745,5.02531306472755,0
5.841859885321154,169.77547737933824,22871.651525211768,5.667635636903454,250.3980670002648,492.989032094089,11.18137424551102,95.23855384673504,6.064026195358842,0
6.129728722557096,273.3049152859653,20368.465108616925,9.278155626492229,,354.51460089302475,11.968103926314654,,0.1,0
9.554163678922198,61.34327174328135,30625.252967166376,7.90914484879815,360.5464950615269,460.88596208865283,11.687105763564578,58.758947733196536,3.6099951690192453,0
6.014335984930737,268.9600040329707,33459.06868272078,8.770961718959171,271.4269469593678,378.38720678884374,20.177392987320733,75.30916319969865,6.20433127983908,0
8.006187044483614,169.6250779885951,29068.549623004998,,252.0473240878003,692.1369141562345,13.795419191133039,39.78813010239418,5.849020536628169,0
5.916487386295568,230.15582285562976,12467.699182161592,10.50923854295655,345.1003266264999,532.0439272524058,14.395499102729108,47.61297723803253,1.560553323800245,0
8.117887615449092,109.8409671839309,21610.758825719375,9.774097590309376,280.8641336985159,550.4735131374657,11.796819228068015,73.1041308033345,3.4125559202642526,1
7.4619411593270355,306.29048534795487,23516.12915433143,8.338423012743023,196.8915439676391,50.0,16.314334111274526,70.78516968949609,0.1,1
6.812034522810292,,5523.0642486621655,9.782637331940629,290.0924182225968,439.9816981756784,20.746590242253358,45.82809770673414,4.825985680345507,1
6.951084968637479,276.76724206000586,23754.885276966193,,370.75111479062207,762.4816438588551,17.239304087432533,52.100651881860614,0.2333431975463527,1
6.214254765484732,78.81961793651685,38183.93460783511,5.681609459959329,308.627583981644,648.9193605055027,17.43433480667428,43.37389075111102,6.260955685575143,0
7.535286641778496,266.32968568528423,25119.489326406332,2.968303264925999,160.37896821021778,172.93656211195452,17.03115102942173,81.37649642283026,6.365449721434818,0
6.454019823591064,232.38840701085672,31787.30465153405,8.261086377527871,448.6877545650647,402.9861250974609,7.098786783444184,20.809020082702503,3.051266371187003,0
5.5292730834793025,71.57830022939459,21463.31784102964,8.638267692494287,50.0,269.7720801121918,9.619405841504308,44.7105692609951,5.042551860908177,0
5.466474910816457,198.05620929833475,19414.25340812943,10.271415973415696,276.43618139658776,706.6652340544306,12.97506303200437,23.426461304191974,3.565802551878983,0
7.207105501266543,229.162759122661,23050.171120647803,4.19103617486412,255.57618545353012,486.64174234138625,10.370679787533872,80.47551509644951,4.483816790029732,1
8.894909507692521,244.48602190585206,13473.38681612454,4.28070682216851,347.78146534456977,334.8306660402846,8.67731487622001,24.931661248632466,1.7054811535137002,0
7.191989936288126,214.18090935590845,12289.798502124891,8.379700798923311,397.39941693632824,455.12369153111837,4.639121295647131,70.79322996338851,5.244985246479819,1
6.857634008668141,223.2985133477904,30130.436457354925,6.78649903344074,465.2117769913242,58.89517063972744,7.267353934329295,110.98810039368558,0.7176295395511674,0
7.342991367523052,317.88891138024763,30978.738742932146,1.3427151682866159,244.51141519774077,287.2558044815135,12.717372213286998,111.83584953177254,0.34013967534123646,0
,298.0827127928544,12071.149475301198,8.125324491262573,,455.46655887394644,13.652868165905577,24.85231077052947,3.7561433666660164,0
7.263259001636627,10.0,,1.4427312550331362,353.49820654577536,576.8513052679983,10.034731119347123,77.4602400407739,3.577513440777441,0
6.506887322999516,174.60491561298545,19304.32019515183,4.164230344379871,124.61527497801319,158.80288191039887,,45.27571759048863,4.544603461103501,1
8.327546452071866,186.8279177964839,22718.468595923445,11.055044118580321,500.0,392.82670384463563,11.830831795458119,40.17159910724355,,0
7.514507726153936,59.832114181842314,23681.749115480507,12.474637053421347,157.34698473117606,601.4528607778233,19.45286793686924,67.16325114024815,7.771383331571179,0
8.84290719039519,207.53464465858497,27954.803744994548,3.3530308945841147,380.3396726771658,232.2820013440092,13.191871179875813,100.70727892332813,4.321209978758884,0
,299.9006217928405,20661.74561490551,6.011825387761917,376.7951933037297,484.37742521762596,17.481654407008577,84.99147185550895,4.465763557032451,1
5.5306371619354,113.07457123275277,31281.29596241549,7.127867569236118,363.0764138794892,459.8961754659005,15.016068811473463,52.12147678792798,4.394467754814091,0
5.358208960905202,226.91207509518978,22475.302718079398,12.343680782744704,270.6507741406071,707.1570480534904,6.989644803779726,87.62584993525006,6.0058197378961555,0
8.9811135186775,126.73412181628498,24993.47417975626,5.521393156526795,429.2703181368603,415.47957103325433,13.546709121314123,13.90729170295802,5.152034828968929,0
9.068398864939956,146.24703810562585,13333.899267702029,5.5693479309001654,142.75590312682854,424.25991024373945,7.821879503356582,51.17635503916899,4.884035799416559,0
6.78457694406088,318.1914907336028,37269.27208563867,11.646176675388585,322.1005453591292,578.2439629747032,13.459395808915394,49.40271138246874,5.471968209731182,0
6.540175214636815,156.595374391054,23758.599385639733,5.875632541845226,262.33503881370495,251.0476997925983,10.274345913846554,71.95801729347328,0.3507707259056172,1
